fecha_inicio,categoria_delito,nombre_sec
2025-05-11,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-07-27,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-07-21,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-07-22,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-05-23,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-08-13,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-06-28,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-05-10,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-07-06,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-04-19,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-04-18,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-06-08,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-04-30,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-05-01,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-06-06,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-07-25,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-05-22,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-08-03,Robo de vehículo sin violencia,ALAMEDA
2025-06-01,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-06-05,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-07-31,Robo a transeúnte en vía pública con violencia,ANGEL
2025-06-24,Robo a negocio con violencia,ALAMEDA
2025-07-31,Robo a transeúnte en vía pública con violencia,ANGEL
2025-07-02,Robo a transeúnte en vía pública con violencia,ANGEL
2025-08-12,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-06-18,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-06-13,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-04-26,Robo a pasajero a bordo del metro con violencia,ALAMEDA
2025-05-01,Robo a negocio con violencia,ALAMEDA
2025-07-21,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-06-14,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-05-13,Robo a transeúnte en vía pública con violencia,ANGEL
2025-06-14,Robo a transeúnte en vía pública con violencia,ANGEL
2025-07-01,Robo a transeúnte en vía pública con violencia,ANGEL
2025-07-14,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-05-11,Robo a transeúnte en vía pública con violencia,ALAMEDA
2025-07-22,Robo a transeúnte en vía pública con violencia,ANGEL
2025-07-20,Robo a negocio con violencia,ALAMEDA
2025-05-22,Robo de vehículo sin violencia,ANGEL
2025-07-25,Robo a transeúnte en vía pública con violencia,ANGEL
2025-07-31,Robo a transeúnte en vía pública con violencia,ANGEL
2025-08-01,Robo a transeúnte en vía pública con violencia,ANGEL
2025-07-31,Robo a transeúnte en vía pública con violencia,ANGEL
2025-07-03,Robo de vehículo sin violencia,ANGEL
2025-06-02,Robo a transeúnte en vía pública con violencia,ANGEL
2025-05-13,Robo a negocio con violencia,ANGEL
2025-08-13,Robo a transeúnte en vía pública con violencia,ANGEL
2025-06-28,Robo a transeúnte en vía pública con violencia,ANGEL
2025-06-02,Robo de vehículo sin violencia,ANGEL
2025-07-31,Robo a transeúnte en vía pública con violencia,ANGEL
2025-06-18,Robo de vehículo sin violencia,ANGEL
2025-06-19,Robo de vehículo sin violencia,ANGEL
2025-07-02,Robo a negocio con violencia,ANGEL
2025-04-29,Robo a transeúnte en vía pública con violencia,ANGEL
2025-06-19,Robo de vehículo sin violencia,ANGEL
2025-08-02,Robo a transeúnte en vía pública con violencia,ANGEL
2025-05-12,Robo a transeúnte en vía pública con violencia,ANGEL
2025-06-29,Robo a transeúnte en vía pública con violencia,ANGEL
2025-06-10,Robo de vehículo sin violencia,ANGEL
2025-07-08,Robo a transeúnte en vía pública con violencia,ANGEL
2025-04-27,Robo a transeúnte en vía pública con violencia,ANGEL
2025-05-03,Robo a transeúnte en vía pública con violencia,ANGEL
2025-05-01,Robo de vehículo sin violencia,ANGEL
2025-08-06,Robo a pasajero a bordo del metro con violencia,ANGEL
2025-08-02,Robo a transeúnte en vía pública con violencia,ANGEL
2025-04-30,Robo de vehículo sin violencia,ANGEL
2025-08-03,Robo de vehículo sin violencia,ANGEL
2025-07-31,Robo a transeúnte en vía pública con violencia,ANGEL
2025-05-13,Robo de vehículo sin violencia,ANGEL
2025-07-04,Robo a transeúnte en vía pública con violencia,ANGEL
2025-05-06,Robo de vehículo sin violencia,ANGEL
2025-06-02,Robo de vehículo sin violencia,ANGEL
2025-06-27,Robo a transeúnte en vía pública con violencia,ANGEL
2025-06-17,Robo a transeúnte en vía pública con violencia,ANGEL
2025-07-18,Robo a transeúnte en vía pública con violencia,ANGEL
2025-07-02,Robo a transeúnte en vía pública con violencia,ANGEL
2025-05-23,Robo a transeúnte en vía pública con violencia,ANGEL
2025-05-08,Robo a transeúnte en vía pública con violencia,ANGEL
2025-04-18,Robo de vehículo sin violencia,ANGEL
2025-05-29,Robo de vehículo sin violencia,ANGEL
2025-07-14,Robo a transeúnte en vía pública con violencia,ANGEL
2025-07-13,Robo a transeúnte en vía pública con violencia,ANGEL
2025-07-27,Robo a transeúnte en vía pública con violencia,ANGEL
2025-07-29,Robo a transeúnte en vía pública con violencia,ANGEL
2025-06-04,Robo de vehículo con violencia,ANGEL
2025-05-28,Robo a transeúnte en vía pública con violencia,ANGEL
2025-05-05,Robo a negocio con violencia,ANGEL
2025-06-09,Robo de vehículo con violencia,ASTURIAS
2025-07-11,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-06-25,Robo de vehículo sin violencia,ASTURIAS
2025-07-28,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-06-17,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-05-14,Homicidio doloso,ASTURIAS
2025-05-02,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-07-24,Robo a cuentahabiente saliendo del cajero con violencia,ASTURIAS
2025-06-28,Robo a negocio con violencia,ASTURIAS
2025-05-17,Robo de vehículo sin violencia,ASTURIAS
2025-07-27,Robo de vehículo sin violencia,ANGEL
2025-07-30,Robo de vehículo sin violencia,ASTURIAS
2025-08-06,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-06-13,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-08-07,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-07-10,Robo de vehículo sin violencia,ASTURIAS
2025-06-23,Robo de vehículo sin violencia,ASTURIAS
2025-05-12,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-06-25,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-06-22,Robo a negocio con violencia,ASTURIAS
2025-06-24,Robo a transeúnte en vía pública con violencia,ANGEL
2025-06-29,Robo a transeúnte en vía pública con violencia,ANGEL
2025-06-09,Robo de vehículo sin violencia,ANGEL
2025-06-08,Robo a transeúnte en vía pública con violencia,ANGEL
2025-07-10,Robo de vehículo sin violencia,ASTURIAS
2025-04-17,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-07-30,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-04-22,Robo de vehículo sin violencia,ASTURIAS
2025-05-21,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-06-17,Robo a negocio con violencia,ASTURIAS
2025-06-09,Robo de vehículo sin violencia,ASTURIAS
2025-07-31,Robo de vehículo sin violencia,ASTURIAS
2025-05-12,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-04-24,Robo de vehículo sin violencia,ASTURIAS
2025-07-11,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-07-31,Robo de vehículo sin violencia,ASTURIAS
2025-05-06,Robo a negocio con violencia,ASTURIAS
2025-07-16,Robo a negocio con violencia,ASTURIAS
2025-04-23,Robo de vehículo sin violencia,ASTURIAS
2025-06-18,Robo de vehículo sin violencia,ASTURIAS
2025-06-02,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-08-04,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-06-09,Robo de vehículo sin violencia,ASTURIAS
2025-08-03,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-05-18,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-07-15,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-07-10,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-05-10,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-07-27,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-06-08,Robo de vehículo sin violencia,ASTURIAS
2025-06-18,Robo de vehículo sin violencia,ASTURIAS
2025-08-13,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-07-13,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-06-15,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-07-09,Robo a negocio con violencia,ASTURIAS
2025-04-18,Robo a negocio con violencia,ASTURIAS
2025-08-12,Robo a repartidor con y sin violencia,ASTURIAS
2025-07-29,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-05-25,Robo de vehículo sin violencia,ASTURIAS
2025-07-09,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-05-24,Robo de vehículo sin violencia,ASTURIAS
2025-05-28,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-06-22,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-06-27,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-08-06,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-07-19,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-07-08,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-07-28,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-05-06,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-06-16,Lesiones dolosas por disparo de arma de fuego,ASTURIAS
2025-04-25,Homicidio doloso,ASTURIAS
2025-07-20,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-05-07,Robo a transeúnte en vía pública con violencia,BUENAVISTA
2025-06-20,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-07-10,Robo de vehículo sin violencia,BUENAVISTA
2025-06-26,Lesiones dolosas por disparo de arma de fuego,BUENAVISTA
2025-04-20,Robo a transeúnte en vía pública con violencia,BUENAVISTA
2025-07-24,Robo de vehículo sin violencia,BUENAVISTA
2025-06-03,Robo de vehículo sin violencia,BUENAVISTA
2025-05-15,Robo de vehículo sin violencia,BUENAVISTA
2025-05-07,Robo de vehículo sin violencia,BUENAVISTA
2025-07-02,Robo de vehículo sin violencia,BUENAVISTA
2025-06-20,Robo a negocio con violencia,BUENAVISTA
2025-07-29,Robo a negocio con violencia,BUENAVISTA
2025-06-17,Robo a transeúnte en vía pública con violencia,BUENAVISTA
2025-05-04,Robo a transeúnte en vía pública con violencia,BUENAVISTA
2025-04-26,Robo a transeúnte en vía pública con violencia,BUENAVISTA
2025-06-03,Robo a transeúnte en vía pública con violencia,BUENAVISTA
2025-05-05,Robo de vehículo sin violencia,BUENAVISTA
2025-04-27,Robo a casa habitación con violencia,BUENAVISTA
2025-06-02,Robo a negocio con violencia,BUENAVISTA
2025-07-29,Robo a transeúnte en vía pública con violencia,ASTURIAS
2025-07-27,Robo a transeúnte en vía pública con violencia,BUENAVISTA
2025-04-30,Robo de vehículo sin violencia,BUENAVISTA
2025-06-09,Robo a pasajero a bordo de taxi con violencia,BUENAVISTA
2025-08-07,Robo a transeúnte en vía pública con violencia,BUENAVISTA
2025-07-02,Robo a negocio con violencia,BUENAVISTA
2025-04-18,Robo a transeúnte en vía pública con violencia,BUENAVISTA
2025-05-20,Robo a pasajero a bordo del metro con violencia,BUENAVISTA
2025-05-12,Homicidio doloso,BUENAVISTA
2025-05-17,Robo a transeúnte en vía pública con violencia,BUENAVISTA
2025-05-23,Robo a negocio con violencia,BUENAVISTA
2025-07-01,Robo de vehículo sin violencia,BUENAVISTA
2025-05-24,Robo de vehículo sin violencia,BUENAVISTA
2025-07-16,Robo a transeúnte en vía pública con violencia,BUENAVISTA
2025-06-19,Robo de vehículo con violencia,BUENAVISTA
2025-06-01,Robo a transeúnte en vía pública con violencia,BUENAVISTA
2025-06-06,Robo a transeúnte en vía pública con violencia,BUENAVISTA
2025-04-17,Robo a transeúnte en vía pública con violencia,BUENAVISTA
2025-05-20,Robo de vehículo sin violencia,BUENAVISTA
2025-07-02,Robo a negocio con violencia,BUENAVISTA
2025-05-26,Robo a negocio con violencia,BUENAVISTA
2025-08-07,Robo a transeúnte en vía pública con violencia,BUENAVISTA
2025-06-25,Robo a transeúnte en vía pública con violencia,CENTRO
2025-06-17,Robo a transeúnte en vía pública con violencia,CENTRO
2025-08-12,Robo de vehículo sin violencia,BUENAVISTA
2025-04-17,Robo de vehículo sin violencia,BUENAVISTA
2025-05-03,Robo a transeúnte en vía pública con violencia,BUENAVISTA
2025-04-29,Robo de vehículo con violencia,BUENAVISTA
2025-07-21,Robo a negocio con violencia,BUENAVISTA
2025-06-04,Robo de vehículo con violencia,BUENAVISTA
2025-05-03,Robo de vehículo sin violencia,BUENAVISTA
2025-06-01,Robo a transeúnte en vía pública con violencia,CENTRO
2025-07-02,Robo a transeúnte en vía pública con violencia,CENTRO
2025-05-01,Robo a repartidor con y sin violencia,CENTRO
2025-06-03,Robo a transeúnte en vía pública con violencia,CENTRO
2025-07-16,Robo a transeúnte en vía pública con violencia,CENTRO
2025-04-27,Robo a transeúnte en vía pública con violencia,CENTRO
2025-06-16,Robo a repartidor con y sin violencia,CENTRO
2025-06-05,Robo a transeúnte en vía pública con violencia,CENTRO
2025-07-10,Robo a transeúnte en vía pública con violencia,CENTRO
2025-06-22,Robo a transeúnte en vía pública con violencia,CENTRO
2025-06-30,Robo a transeúnte en vía pública con violencia,CENTRO
2025-08-05,Robo a transeúnte en vía pública con violencia,CENTRO
2025-08-07,Robo a transeúnte en vía pública con violencia,CENTRO
2025-06-14,Robo a transeúnte en vía pública con violencia,CENTRO
2025-05-05,Homicidio doloso,CENTRO
2025-05-05,Robo a repartidor con y sin violencia,CENTRO
2025-05-07,Robo a transeúnte en vía pública con violencia,CENTRO
2025-05-27,Robo de vehículo sin violencia,MORELOS
2025-07-23,Robo a transeúnte en vía pública con violencia,MORELOS
2025-07-31,Robo a transeúnte en vía pública con violencia,MORELOS
2025-06-29,Robo a transeúnte en vía pública con violencia,MORELOS
2025-07-11,Robo a transeúnte en vía pública con violencia,MORELOS
2025-07-06,Robo a transeúnte en vía pública con violencia,MORELOS
2025-04-28,Robo de vehículo sin violencia,MORELOS
2025-04-21,Robo a transeúnte en vía pública con violencia,MORELOS
2025-05-16,Robo de vehículo sin violencia,MORELOS
2025-07-24,Robo a transeúnte en vía pública con violencia,MORELOS
2025-07-15,Robo a transeúnte en vía pública con violencia,MORELOS
2025-05-04,Robo a transeúnte en vía pública con violencia,MORELOS
2025-06-05,Robo de vehículo sin violencia,ROMA
2025-07-28,Robo a transeúnte en vía pública con violencia,ROMA
2025-05-10,Robo de vehículo con violencia,ROMA
2025-06-06,Robo a pasajero a bordo de taxi con violencia,ROMA
2025-06-09,Robo a transeúnte en vía pública con violencia,CENTRO
2025-07-10,Robo a transeúnte en vía pública con violencia,ROMA
2025-06-27,Robo de vehículo sin violencia,ROMA
2025-07-07,Robo a negocio con violencia,ROMA
2025-05-06,Robo de vehículo sin violencia,ROMA
2025-07-14,Robo a transeúnte en vía pública con violencia,ROMA
2025-07-12,Robo a transeúnte en vía pública con violencia,ROMA
2025-06-17,Robo a negocio con violencia,CENTRO
2025-07-11,Robo a negocio con violencia,CENTRO
2025-07-26,Robo a transeúnte en vía pública con violencia,CENTRO
2025-06-13,Robo a transeúnte en vía pública con violencia,ROMA
2025-08-15,Robo a transeúnte en vía pública con violencia,ROMA
2025-06-19,Robo de vehículo sin violencia,MORELOS
2025-06-13,Robo a transeúnte en vía pública con violencia,MORELOS
2025-08-01,Robo a repartidor con y sin violencia,MORELOS
2025-06-16,Homicidio doloso,MORELOS
2025-07-03,Robo a transeúnte en vía pública con violencia,MORELOS
2025-07-09,Robo a transeúnte en vía pública con violencia,MORELOS
2025-04-24,Robo a transeúnte en vía pública con violencia,TLATELOLCO
2025-08-03,Robo de vehículo sin violencia,ROMA
2025-07-30,Robo de vehículo sin violencia,ROMA
2025-07-15,Robo de vehículo sin violencia,ROMA
2025-04-24,Robo a negocio con violencia,ROMA
2025-08-05,Robo de vehículo sin violencia,ROMA
2025-07-04,Robo de vehículo sin violencia,ROMA
2025-05-11,Robo a transeúnte en vía pública con violencia,ROMA
2025-06-25,Robo de vehículo sin violencia,ROMA
2025-04-17,Robo de vehículo sin violencia,ROMA
2025-07-11,Robo de vehículo sin violencia,ROMA
2025-04-25,Robo a transeúnte en vía pública con violencia,TLATELOLCO
2025-04-22,Robo a transeúnte en vía pública con violencia,TLATELOLCO
2025-05-30,Robo a transeúnte en vía pública con violencia,TLATELOLCO
2025-06-26,Robo de vehículo sin violencia,TLATELOLCO
2025-08-04,Robo a transeúnte en vía pública con violencia,ROMA
2025-04-28,Robo de vehículo sin violencia,ROMA
2025-05-30,Robo a transeúnte en vía pública con violencia,ROMA
2025-05-27,Robo de vehículo sin violencia,ROMA
2025-05-06,Robo de vehículo sin violencia,ROMA
2025-08-15,Robo de vehículo sin violencia,ROMA
2025-07-21,Robo a transeúnte en vía pública con violencia,ROMA
2025-06-19,Robo a transeúnte en vía pública con violencia,ROMA
2025-06-30,Robo de vehículo sin violencia,ROMA
2025-05-21,Robo de vehículo sin violencia,ROMA
2025-08-04,Homicidio doloso,ROMA
2025-05-02,Robo de vehículo sin violencia,TLATELOLCO
2025-07-11,Robo de vehículo sin violencia,TLATELOLCO
2025-07-22,Robo de vehículo sin violencia,ROMA
2025-06-24,Robo de vehículo sin violencia,ROMA
2025-05-08,Robo de vehículo sin violencia,ROMA
2025-07-23,Robo a casa habitación con violencia,ROMA
2025-05-03,Robo a transeúnte en vía pública con violencia,ROMA
2025-05-18,Robo a transeúnte en vía pública con violencia,ROMA
2025-07-02,Robo a transeúnte en vía pública con violencia,ROMA
2025-07-02,Robo de vehículo sin violencia,ROMA
2025-05-06,Robo a casa habitación con violencia,ROMA
2025-06-03,Robo a transeúnte en vía pública con violencia,TLATELOLCO
2025-05-23,Robo de vehículo sin violencia,TLATELOLCO
2025-08-14,Robo a transeúnte en vía pública con violencia,ROMA
2025-06-07,Robo de vehículo con violencia,ROMA
2025-07-15,Robo de vehículo sin violencia,ROMA
2025-04-28,Robo a transeúnte en vía pública con violencia,TLATELOLCO
2025-07-08,Robo de vehículo sin violencia,ROMA
2025-07-10,Robo de vehículo con violencia,ROMA
2025-06-06,Robo de vehículo sin violencia,ROMA
2025-06-28,Robo de vehículo sin violencia,TLATELOLCO
2025-08-11,Robo a transeúnte en vía pública con violencia,ROMA
2025-08-08,Robo de vehículo sin violencia,ROMA
2025-07-08,Robo de vehículo sin violencia,ROMA
2025-06-07,Homicidio doloso,TLATELOLCO
2025-05-06,Robo a transeúnte en vía pública con violencia,TLATELOLCO
2025-08-09,Robo a transeúnte en vía pública con violencia,TLATELOLCO
2025-05-06,Robo a transeúnte en vía pública con violencia,TLATELOLCO
