nombre_sec,total_delitos_primera,total_delitos_segunda,variacion_porcentual,eficiencia
CONSULADO,36,32,-11.11,0.1111111111111111
CONSULADO,36,32,-11.11,0.1111111111111111
CONSULADO,36,32,-11.11,0.1111111111111111
CONSULADO,36,32,-11.11,0.1111111111111111
CONSULADO,36,32,-11.11,0.1111111111111111
CONSULADO,36,32,-11.11,0.1111111111111111
CONSULADO,36,32,-11.11,0.1111111111111111
CONSULADO,36,32,-11.11,0.1111111111111111
CONSULADO,36,32,-11.11,0.1111111111111111
CONSULADO,36,32,-11.11,0.1111111111111111
CONSULADO,36,32,-11.11,0.1111111111111111
CONSULADO,36,32,-11.11,0.1111111111111111
CONSULADO,36,32,-11.11,0.1111111111111111
CONSULADO,36,32,-11.11,0.1111111111111111
CONSULADO,36,32,-11.11,0.1111111111111111
CONSULADO,36,32,-11.11,0.1111111111111111
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
MOCTEZUMA,73,65,-10.96,0.1095890410958904
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CLAVERIA,70,63,-10.0,0.1
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
CULHUACAN,75,68,-9.33,0.09333333333333334
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
PLATEROS,138,126,-8.7,0.08695652173913043
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
COAPA,59,54,-8.47,0.0847457627118644
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
QUIROGA,54,50,-7.41,0.07407407407407407
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
ALPES,45,42,-6.67,0.06666666666666667
ALPES,45,42,-6.67,0.06666666666666667
ALPES,45,42,-6.67,0.06666666666666667
ALPES,45,42,-6.67,0.06666666666666667
ALPES,45,42,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
ALPES,45,42,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
ALPES,45,42,-6.67,0.06666666666666667
ALPES,45,42,-6.67,0.06666666666666667
ALPES,45,42,-6.67,0.06666666666666667
ALPES,45,42,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
ALPES,45,42,-6.67,0.06666666666666667
ALPES,45,42,-6.67,0.06666666666666667
ALPES,45,42,-6.67,0.06666666666666667
ALPES,45,42,-6.67,0.06666666666666667
ALPES,45,42,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
LA NORIA,60,56,-6.67,0.06666666666666667
ALPES,45,42,-6.67,0.06666666666666667
ALPES,45,42,-6.67,0.06666666666666667
ALPES,45,42,-6.67,0.06666666666666667
